Canada,pp30_2_6_NoDtmf8,,126027,P30
Canada,pp30_2_6_NoDtmf9,,126028,P30
Canada,pp30_2_6_NoDtmf0,,126029,P30
Canada,pp30_2_6_NoDtmfStar,,126030,P30
Canada,pp30_2_6_NoDtmf#,,126031,P30
Canada,pp30_2_6_NoDtmfs,,126032,P30
Canada,pp30_2_6_NoRtd1,,126033,P30
Canada,pp30_2_6_NoRtd2,,126034,P30
Canada,pp30_2_6_NoRtd3,,126035,P30
Canada,pp30_2_6_NoRtds,,126036,P30
Canada,pp30_2_6_NoFax1100,,126037,P30
Canada,pp30_2_6_NoFax2100,,126038,P30
Canada,pp30_2_6_NoFaxs,,126039,P30
Canada,pp30_2_6_SpeechPow-4.5,,126040,P30
Canada,pp30_2_6_SpeechPow+4.5,,126041,P30
Canada,pp30_2_6_SpeechWhNoise-40,,126042,P30
Canada,pp30_2_6_CmsgNoise-40,,126043,P30
Canada,pp30_2_6_DTMFModDuration,,126044,P30
Canada,pp30_2_6_FaxHalfDuration,,126045,P30
